Index	Vgate	Vsource	Vdrain	Vsubs	Idrain	IdrainPerWg
70	 2.0000 V	 0 V	 345.0 mV	 0 V	 10.49760 mA	 1.049760000 mA/um
71	 2.0000 V	 0 V	 350.0 mV	 0 V	 10.57570 mA	 1.057570000 mA/um
72	 2.0000 V	 0 V	 355.0 mV	 0 V	 10.73420 mA	 1.073420000 mA/um
73	 2.0000 V	 0 V	 360.0 mV	 0 V	 10.87730 mA	 1.087730000 mA/um
74	 2.0000 V	 0 V	 365.0 mV	 0 V	 10.95710 mA	 1.095710000 mA/um
75	 2.0000 V	 0 V	 370.0 mV	 0 V	 11.05920 mA	 1.105920000 mA/um
76	 2.0000 V	 0 V	 375.0 mV	 0 V	 11.25180 mA	 1.125180000 mA/um
77	 2.0000 V	 0 V	 380.0 mV	 0 V	 11.34810 mA	 1.134810000 mA/um
78	 2.0000 V	 0 V	 385.0 mV	 0 V	 11.42960 mA	 1.142960000 mA/um
79	 2.0000 V	 0 V	 390.0 mV	 0 V	 11.5260 mA	 1.152600000 mA/um
80	 2.0000 V	 0 V	 395.0 mV	 0 V	 11.6870 mA	 1.168700000 mA/um
81	 2.0000 V	 0 V	 400.0 mV	 0 V	 11.8120 mA	 1.181200000 mA/um
82	 2.0000 V	 0 V	 405.0 mV	 0 V	 11.9000 mA	 1.190000000 mA/um
83	 2.0000 V	 0 V	 410.0 mV	 0 V	 11.9920 mA	 1.199200000 mA/um
84	 2.0000 V	 0 V	 415.0 mV	 0 V	 12.1760 mA	 1.217600000 mA/um
85	 2.0000 V	 0 V	 420.0 mV	 0 V	 12.2600 mA	 1.226000000 mA/um
86	 2.0000 V	 0 V	 425.0 mV	 0 V	 12.3380 mA	 1.233800000 mA/um
87	 2.0000 V	 0 V	 430.0 mV	 0 V	 12.4930 mA	 1.249300000 mA/um
88	 2.0000 V	 0 V	 435.0 mV	 0 V	 12.6210 mA	 1.262100000 mA/um
89	 2.0000 V	 0 V	 440.0 mV	 0 V	 12.6930 mA	 1.269300000 mA/um
90	 2.0000 V	 0 V	 445.0 mV	 0 V	 12.8020 mA	 1.280200000 mA/um
91	 2.0000 V	 0 V	 450.0 mV	 0 V	 12.9740 mA	 1.297400000 mA/um
92	 2.0000 V	 0 V	 455.0 mV	 0 V	 13.0500 mA	 1.305000000 mA/um
93	 2.0000 V	 0 V	 460.0 mV	 0 V	 13.1300 mA	 1.313000000 mA/um
94	 2.0000 V	 0 V	 465.0 mV	 0 V	 13.2830 mA	 1.328300000 mA/um
95	 2.0000 V	 0 V	 470.0 mV	 0 V	 13.4080 mA	 1.340800000 mA/um
96	 2.0000 V	 0 V	 475.0 mV	 0 V	 13.4680 mA	 1.346800000 mA/um
97	 2.0000 V	 0 V	 480.0 mV	 0 V	 13.5810 mA	 1.358100000 mA/um
98	 2.0000 V	 0 V	 485.0 mV	 0 V	 13.7350 mA	 1.373500000 mA/um
99	 2.0000 V	 0 V	 490.0 mV	 0 V	 13.8420 mA	 1.384200000 mA/um
100	 2.0000 V	 0 V	 495.0 mV	 0 V	 13.8860 mA	 1.388600000 mA/um
101	 2.0000 V	 0 V	 500.0 mV	 0 V	 14.0230 mA	 1.402300000 mA/um
102	 2.0000 V	 0 V	 505.0 mV	 0 V	 14.1790 mA	 1.417900000 mA/um
103	 2.0000 V	 0 V	 510.0 mV	 0 V	 14.2660 mA	 1.426600000 mA/um
104	 2.0000 V	 0 V	 515.0 mV	 0 V	 14.3160 mA	 1.431600000 mA/um
105	 2.0000 V	 0 V	 520.0 mV	 0 V	 14.4520 mA	 1.445200000 mA/um
106	 2.0000 V	 0 V	 525.0 mV	 0 V	 14.6040 mA	 1.460400000 mA/um
107	 2.0000 V	 0 V	 530.0 mV	 0 V	 14.6730 mA	 1.467300000 mA/um
108	 2.0000 V	 0 V	 535.0 mV	 0 V	 14.7570 mA	 1.475700000 mA/um
109	 2.0000 V	 0 V	 540.0 mV	 0 V	 14.9080 mA	 1.490800000 mA/um
110	 2.0000 V	 0 V	 545.0 mV	 0 V	 15.0040 mA	 1.500400000 mA/um
111	 2.0000 V	 0 V	 550.0 mV	 0 V	 15.0700 mA	 1.507000000 mA/um
112	 2.0000 V	 0 V	 555.0 mV	 0 V	 15.2040 mA	 1.520400000 mA/um
113	 2.0000 V	 0 V	 560.0 mV	 0 V	 15.3470 mA	 1.534700000 mA/um
114	 2.0000 V	 0 V	 565.0 mV	 0 V	 15.4080 mA	 1.540800000 mA/um
115	 2.0000 V	 0 V	 570.0 mV	 0 V	 15.4900 mA	 1.549000000 mA/um
116	 2.0000 V	 0 V	 575.0 mV	 0 V	 15.6260 mA	 1.562600000 mA/um
117	 2.0000 V	 0 V	 580.0 mV	 0 V	 15.7470 mA	 1.574700000 mA/um
118	 2.0000 V	 0 V	 585.0 mV	 0 V	 15.8200 mA	 1.582000000 mA/um
119	 2.0000 V	 0 V	 590.0 mV	 0 V	 15.9150 mA	 1.591500000 mA/um
120	 2.0000 V	 0 V	 595.0 mV	 0 V	 16.0590 mA	 1.605900000 mA/um
121	 2.0000 V	 0 V	 600.0 mV	 0 V	 16.1530 mA	 1.615300000 mA/um
122	 2.0000 V	 0 V	 605.0 mV	 0 V	 16.2040 mA	 1.620400000 mA/um
123	 2.0000 V	 0 V	 610.0 mV	 0 V	 16.3430 mA	 1.634300000 mA/um
124	 2.0000 V	 0 V	 615.0 mV	 0 V	 16.4680 mA	 1.646800000 mA/um
125	 2.0000 V	 0 V	 620.0 mV	 0 V	 16.5440 mA	 1.654400000 mA/um
126	 2.0000 V	 0 V	 625.0 mV	 0 V	 16.6200 mA	 1.662000000 mA/um
127	 2.0000 V	 0 V	 630.0 mV	 0 V	 16.7530 mA	 1.675300000 mA/um
128	 2.0000 V	 0 V	 635.0 mV	 0 V	 16.8760 mA	 1.687600000 mA/um
129	 2.0000 V	 0 V	 640.0 mV	 0 V	 16.9430 mA	 1.694300000 mA/um
130	 2.0000 V	 0 V	 645.0 mV	 0 V	 17.0380 mA	 1.703800000 mA/um
131	 2.0000 V	 0 V	 650.0 mV	 0 V	 17.1740 mA	 1.717400000 mA/um
132	 2.0000 V	 0 V	 655.0 mV	 0 V	 17.2710 mA	 1.727100000 mA/um
133	 2.0000 V	 0 V	 660.0 mV	 0 V	 17.3320 mA	 1.733200000 mA/um
134	 2.0000 V	 0 V	 665.0 mV	 0 V	 17.4460 mA	 1.744600000 mA/um
135	 2.0000 V	 0 V	 670.0 mV	 0 V	 17.5810 mA	 1.758100000 mA/um
136	 2.0000 V	 0 V	 675.0 mV	 0 V	 17.6680 mA	 1.766800000 mA/um
137	 2.0000 V	 0 V	 680.0 mV	 0 V	 17.7280 mA	 1.772800000 mA/um
138	 2.0000 V	 0 V	 685.0 mV	 0 V	 17.8680 mA	 1.786800000 mA/um
139	 2.0000 V	 0 V	 690.0 mV	 0 V	 17.9740 mA	 1.797400000 mA/um
140	 2.0000 V	 0 V	 695.0 mV	 0 V	 18.0430 mA	 1.804300000 mA/um
141	 2.0000 V	 0 V	 700.0 mV	 0 V	 18.1540 mA	 1.815400000 mA/um
142	 2.0000 V	 0 V	 705.0 mV	 0 V	 18.2740 mA	 1.827400000 mA/um
143	 2.0000 V	 0 V	 710.0 mV	 0 V	 18.3670 mA	 1.836700000 mA/um
144	 2.0000 V	 0 V	 715.0 mV	 0 V	 18.4370 mA	 1.843700000 mA/um
145	 2.0000 V	 0 V	 720.0 mV	 0 V	 18.5540 mA	 1.855400000 mA/um
146	 2.0000 V	 0 V	 725.0 mV	 0 V	 18.6620 mA	 1.866200000 mA/um
147	 2.0000 V	 0 V	 730.0 mV	 0 V	 18.7370 mA	 1.873700000 mA/um
148	 2.0000 V	 0 V	 735.0 mV	 0 V	 18.8340 mA	 1.883400000 mA/um
149	 2.0000 V	 0 V	 740.0 mV	 0 V	 18.9620 mA	 1.896200000 mA/um
150	 2.0000 V	 0 V	 745.0 mV	 0 V	 19.0580 mA	 1.905800000 mA/um
151	 2.0000 V	 0 V	 750.0 mV	 0 V	 19.1210 mA	 1.912100000 mA/um
152	 2.0000 V	 0 V	 755.0 mV	 0 V	 19.2300 mA	 1.923000000 mA/um
153	 2.0000 V	 0 V	 760.0 mV	 0 V	 19.3510 mA	 1.935100000 mA/um
154	 2.0000 V	 0 V	 765.0 mV	 0 V	 19.4470 mA	 1.944700000 mA/um
155	 2.0000 V	 0 V	 770.0 mV	 0 V	 19.4950 mA	 1.949500000 mA/um
156	 2.0000 V	 0 V	 775.0 mV	 0 V	 19.6330 mA	 1.963300000 mA/um
157	 2.0000 V	 0 V	 780.0 mV	 0 V	 19.7350 mA	 1.973500000 mA/um
158	 2.0000 V	 0 V	 785.0 mV	 0 V	 19.8060 mA	 1.980600000 mA/um
159	 2.0000 V	 0 V	 790.0 mV	 0 V	 19.9050 mA	 1.990500000 mA/um
160	 2.0000 V	 0 V	 795.0 mV	 0 V	 20.0320 mA	 2.003200000 mA/um
161	 2.0000 V	 0 V	 800.0 mV	 0 V	 20.1190 mA	 2.011900000 mA/um
162	 2.0000 V	 0 V	 805.0 mV	 0 V	 20.1830 mA	 2.018300000 mA/um
163	 2.0000 V	 0 V	 810.0 mV	 0 V	 20.3080 mA	 2.030800000 mA/um
164	 2.0000 V	 0 V	 815.0 mV	 0 V	 20.4110 mA	 2.041100000 mA/um
165	 2.0000 V	 0 V	 820.0 mV	 0 V	 20.4860 mA	 2.048600000 mA/um
166	 2.0000 V	 0 V	 825.0 mV	 0 V	 20.5870 mA	 2.058700000 mA/um
167	 2.0000 V	 0 V	 830.0 mV	 0 V	 20.7000 mA	 2.070000000 mA/um
168	 2.0000 V	 0 V	 835.0 mV	 0 V	 20.7950 mA	 2.079500000 mA/um
169	 2.0000 V	 0 V	 840.0 mV	 0 V	 20.8710 mA	 2.087100000 mA/um
170	 2.0000 V	 0 V	 845.0 mV	 0 V	 20.9700 mA	 2.097000000 mA/um
171	 2.0000 V	 0 V	 850.0 mV	 0 V	 21.0800 mA	 2.108000000 mA/um
172	 2.0000 V	 0 V	 855.0 mV	 0 V	 21.1770 mA	 2.117700000 mA/um
173	 2.0000 V	 0 V	 860.0 mV	 0 V	 21.2540 mA	 2.125400000 mA/um
174	 2.0000 V	 0 V	 865.0 mV	 0 V	 21.3600 mA	 2.136000000 mA/um
175	 2.0000 V	 0 V	 870.0 mV	 0 V	 21.4690 mA	 2.146900000 mA/um
176	 2.0000 V	 0 V	 875.0 mV	 0 V	 21.5660 mA	 2.156600000 mA/um
177	 2.0000 V	 0 V	 880.0 mV	 0 V	 21.6350 mA	 2.163500000 mA/um
178	 2.0000 V	 0 V	 885.0 mV	 0 V	 21.7440 mA	 2.174400000 mA/um
179	 2.0000 V	 0 V	 890.0 mV	 0 V	 21.8450 mA	 2.184500000 mA/um
180	 2.0000 V	 0 V	 895.0 mV	 0 V	 21.9320 mA	 2.193200000 mA/um
181	 2.0000 V	 0 V	 900.0 mV	 0 V	 22.0060 mA	 2.200600000 mA/um
182	 2.0000 V	 0 V	 905.0 mV	 0 V	 22.1290 mA	 2.212900000 mA/um
183	 2.0000 V	 0 V	 910.0 mV	 0 V	 22.2250 mA	 2.222500000 mA/um
184	 2.0000 V	 0 V	 915.0 mV	 0 V	 22.3040 mA	 2.230400000 mA/um
185	 2.0000 V	 0 V	 920.0 mV	 0 V	 22.3990 mA	 2.239900000 mA/um
186	 2.0000 V	 0 V	 925.0 mV	 0 V	 22.5130 mA	 2.251300000 mA/um
187	 2.0000 V	 0 V	 930.0 mV	 0 V	 22.6020 mA	 2.260200000 mA/um
188	 2.0000 V	 0 V	 935.0 mV	 0 V	 22.6820 mA	 2.268200000 mA/um
189	 2.0000 V	 0 V	 940.0 mV	 0 V	 22.7760 mA	 2.277600000 mA/um
190	 2.0000 V	 0 V	 945.0 mV	 0 V	 22.9080 mA	 2.290800000 mA/um
191	 2.0000 V	 0 V	 950.0 mV	 0 V	 22.9740 mA	 2.297400000 mA/um
192	 2.0000 V	 0 V	 955.0 mV	 0 V	 23.0590 mA	 2.305900000 mA/um
193	 2.0000 V	 0 V	 960.0 mV	 0 V	 23.1570 mA	 2.315700000 mA/um
194	 2.0000 V	 0 V	 965.0 mV	 0 V	 23.2680 mA	 2.326800000 mA/um
195	 2.0000 V	 0 V	 970.0 mV	 0 V	 23.3580 mA	 2.335800000 mA/um
196	 2.0000 V	 0 V	 975.0 mV	 0 V	 23.4380 mA	 2.343800000 mA/um
197	 2.0000 V	 0 V	 980.0 mV	 0 V	 23.5430 mA	 2.354300000 mA/um
198	 2.0000 V	 0 V	 985.0 mV	 0 V	 23.6390 mA	 2.363900000 mA/um
199	 2.0000 V	 0 V	 990.0 mV	 0 V	 23.7170 mA	 2.371700000 mA/um
200	 2.0000 V	 0 V	 995.0 mV	 0 V	 23.8190 mA	 2.381900000 mA/um
201	 2.0000 V	 0 V	 1.0000 V	 0 V	 23.9290 mA	 2.392900000 mA/um
202	 2.0000 V	 0 V	 1.0050 V	 0 V	 24.0150 mA	 2.401500000 mA/um
203	 2.0000 V	 0 V	 1.0100 V	 0 V	 24.0970 mA	 2.409700000 mA/um
204	 2.0000 V	 0 V	 1.0150 V	 0 V	 24.1900 mA	 2.419000000 mA/um
205	 2.0000 V	 0 V	 1.0200 V	 0 V	 24.3000 mA	 2.430000000 mA/um
206	 2.0000 V	 0 V	 1.0250 V	 0 V	 24.3860 mA	 2.438600000 mA/um
207	 2.0000 V	 0 V	 1.0300 V	 0 V	 24.4660 mA	 2.446600000 mA/um
208	 2.0000 V	 0 V	 1.0350 V	 0 V	 24.5800 mA	 2.458000000 mA/um
209	 2.0000 V	 0 V	 1.0400 V	 0 V	 24.6700 mA	 2.467000000 mA/um
210	 2.0000 V	 0 V	 1.0450 V	 0 V	 24.7580 mA	 2.475800000 mA/um
211	 2.0000 V	 0 V	 1.0500 V	 0 V	 24.8460 mA	 2.484600000 mA/um
212	 2.0000 V	 0 V	 1.0550 V	 0 V	 24.9550 mA	 2.495500000 mA/um
213	 2.0000 V	 0 V	 1.0600 V	 0 V	 25.0390 mA	 2.503900000 mA/um
214	 2.0000 V	 0 V	 1.0650 V	 0 V	 25.1240 mA	 2.512400000 mA/um
215	 2.0000 V	 0 V	 1.0700 V	 0 V	 25.2200 mA	 2.522000000 mA/um
216	 2.0000 V	 0 V	 1.0750 V	 0 V	 25.3250 mA	 2.532500000 mA/um
217	 2.0000 V	 0 V	 1.0800 V	 0 V	 25.4130 mA	 2.541300000 mA/um
218	 2.0000 V	 0 V	 1.0850 V	 0 V	 25.4960 mA	 2.549600000 mA/um
219	 2.0000 V	 0 V	 1.0900 V	 0 V	 25.5900 mA	 2.559000000 mA/um
220	 2.0000 V	 0 V	 1.0950 V	 0 V	 25.6990 mA	 2.569900000 mA/um
221	 2.0000 V	 0 V	 1.1000 V	 0 V	 25.7830 mA	 2.578300000 mA/um
222	 2.0000 V	 0 V	 1.1050 V	 0 V	 25.8680 mA	 2.586800000 mA/um
223	 2.0000 V	 0 V	 1.1100 V	 0 V	 25.9630 mA	 2.596300000 mA/um
224	 2.0000 V	 0 V	 1.1150 V	 0 V	 26.0600 mA	 2.606000000 mA/um
225	 2.0000 V	 0 V	 1.1200 V	 0 V	 26.1440 mA	 2.614400000 mA/um
226	 2.0000 V	 0 V	 1.1250 V	 0 V	 26.2410 mA	 2.624100000 mA/um
227	 2.0000 V	 0 V	 1.1300 V	 0 V	 26.3460 mA	 2.634600000 mA/um
228	 2.0000 V	 0 V	 1.1350 V	 0 V	 26.4410 mA	 2.644100000 mA/um
229	 2.0000 V	 0 V	 1.1400 V	 0 V	 26.5180 mA	 2.651800000 mA/um
230	 2.0000 V	 0 V	 1.1450 V	 0 V	 26.6130 mA	 2.661300000 mA/um
231	 2.0000 V	 0 V	 1.1500 V	 0 V	 26.7170 mA	 2.671700000 mA/um
232	 2.0000 V	 0 V	 1.1550 V	 0 V	 26.8030 mA	 2.680300000 mA/um
233	 2.0000 V	 0 V	 1.1600 V	 0 V	 26.8900 mA	 2.689000000 mA/um
234	 2.0000 V	 0 V	 1.1650 V	 0 V	 26.9830 mA	 2.698300000 mA/um
235	 2.0000 V	 0 V	 1.1700 V	 0 V	 27.0780 mA	 2.707800000 mA/um
236	 2.0000 V	 0 V	 1.1750 V	 0 V	 27.1730 mA	 2.717300000 mA/um
237	 2.0000 V	 0 V	 1.1800 V	 0 V	 27.2560 mA	 2.725600000 mA/um
238	 2.0000 V	 0 V	 1.1850 V	 0 V	 27.3510 mA	 2.735100000 mA/um
239	 2.0000 V	 0 V	 1.1900 V	 0 V	 27.4530 mA	 2.745300000 mA/um
240	 2.0000 V	 0 V	 1.1950 V	 0 V	 27.5440 mA	 2.754400000 mA/um
241	 2.0000 V	 0 V	 1.2000 V	 0 V	 27.6290 mA	 2.762900000 mA/um
242	 2.0000 V	 0 V	 1.2050 V	 0 V	 27.7200 mA	 2.772000000 mA/um
243	 2.0000 V	 0 V	 1.2100 V	 0 V	 27.8220 mA	 2.782200000 mA/um
244	 2.0000 V	 0 V	 1.2150 V	 0 V	 27.9080 mA	 2.790800000 mA/um
245	 2.0000 V	 0 V	 1.2200 V	 0 V	 27.9900 mA	 2.799000000 mA/um
246	 2.0000 V	 0 V	 1.2250 V	 0 V	 28.0880 mA	 2.808800000 mA/um
247	 2.0000 V	 0 V	 1.2300 V	 0 V	 28.1880 mA	 2.818800000 mA/um
248	 2.0000 V	 0 V	 1.2350 V	 0 V	 28.2720 mA	 2.827200000 mA/um
249	 2.0000 V	 0 V	 1.2400 V	 0 V	 28.3530 mA	 2.835300000 mA/um
250	 2.0000 V	 0 V	 1.2450 V	 0 V	 28.4620 mA	 2.846200000 mA/um
251	 2.0000 V	 0 V	 1.2500 V	 0 V	 28.5660 mA	 2.856600000 mA/um
252	 2.0000 V	 0 V	 1.2550 V	 0 V	 28.6410 mA	 2.864100000 mA/um
253	 2.0000 V	 0 V	 1.2600 V	 0 V	 28.7310 mA	 2.873100000 mA/um
254	 2.0000 V	 0 V	 1.2650 V	 0 V	 28.8310 mA	 2.883100000 mA/um
255	 2.0000 V	 0 V	 1.2700 V	 0 V	 28.9270 mA	 2.892700000 mA/um
256	 2.0000 V	 0 V	 1.2750 V	 0 V	 29.0140 mA	 2.901400000 mA/um
257	 2.0000 V	 0 V	 1.2800 V	 0 V	 29.0900 mA	 2.909000000 mA/um
258	 2.0000 V	 0 V	 1.2850 V	 0 V	 29.1960 mA	 2.919600000 mA/um
259	 2.0000 V	 0 V	 1.2900 V	 0 V	 29.3020 mA	 2.930200000 mA/um
260	 2.0000 V	 0 V	 1.2950 V	 0 V	 29.3790 mA	 2.937900000 mA/um
261	 2.0000 V	 0 V	 1.3000 V	 0 V	 29.4710 mA	 2.947100000 mA/um
262	 2.0000 V	 0 V	 1.3050 V	 0 V	 29.5700 mA	 2.957000000 mA/um
263	 2.0000 V	 0 V	 1.3100 V	 0 V	 29.6560 mA	 2.965600000 mA/um
264	 2.0000 V	 0 V	 1.3150 V	 0 V	 29.7430 mA	 2.974300000 mA/um
265	 2.0000 V	 0 V	 1.3200 V	 0 V	 29.8380 mA	 2.983800000 mA/um
266	 2.0000 V	 0 V	 1.3250 V	 0 V	 29.9360 mA	 2.993600000 mA/um
267	 2.0000 V	 0 V	 1.3300 V	 0 V	 30.0280 mA	 3.002800000 mA/um
268	 2.0000 V	 0 V	 1.3350 V	 0 V	 30.1100 mA	 3.011000000 mA/um
269	 2.0000 V	 0 V	 1.3400 V	 0 V	 30.2080 mA	 3.020800000 mA/um
270	 2.0000 V	 0 V	 1.3450 V	 0 V	 30.3080 mA	 3.030800000 mA/um
271	 2.0000 V	 0 V	 1.3500 V	 0 V	 30.3880 mA	 3.038800000 mA/um
272	 2.0000 V	 0 V	 1.3550 V	 0 V	 30.4780 mA	 3.047800000 mA/um
273	 2.0000 V	 0 V	 1.3600 V	 0 V	 30.5780 mA	 3.057800000 mA/um
274	 2.0000 V	 0 V	 1.3650 V	 0 V	 30.6690 mA	 3.066900000 mA/um
275	 2.0000 V	 0 V	 1.3700 V	 0 V	 30.7550 mA	 3.075500000 mA/um
276	 2.0000 V	 0 V	 1.3750 V	 0 V	 30.8420 mA	 3.084200000 mA/um
277	 2.0000 V	 0 V	 1.3800 V	 0 V	 30.9430 mA	 3.094300000 mA/um
278	 2.0000 V	 0 V	 1.3850 V	 0 V	 31.0370 mA	 3.103700000 mA/um
279	 2.0000 V	 0 V	 1.3900 V	 0 V	 31.1210 mA	 3.112100000 mA/um
280	 2.0000 V	 0 V	 1.3950 V	 0 V	 31.2140 mA	 3.121400000 mA/um
281	 2.0000 V	 0 V	 1.4000 V	 0 V	 31.3110 mA	 3.131100000 mA/um
282	 2.0000 V	 0 V	 1.4050 V	 0 V	 31.3980 mA	 3.139800000 mA/um
283	 2.0000 V	 0 V	 1.4100 V	 0 V	 31.4870 mA	 3.148700000 mA/um
284	 2.0000 V	 0 V	 1.4150 V	 0 V	 31.5830 mA	 3.158300000 mA/um
