Index	Vgate	Vsource	Vdrain	Vsubs	Idrain	IdrainPerWg
41	 2.0000 V	 0 V	 200.0 mV	 0 V	 9.99570 mA	 999.5700000 uA/um
42	 2.0000 V	 0 V	 205.0 mV	 0 V	 10.25410 mA	 1.025410000 mA/um
43	 2.0000 V	 0 V	 210.0 mV	 0 V	 10.47310 mA	 1.047310000 mA/um
44	 2.0000 V	 0 V	 215.0 mV	 0 V	 10.71420 mA	 1.071420000 mA/um
45	 2.0000 V	 0 V	 220.0 mV	 0 V	 10.98840 mA	 1.098840000 mA/um
46	 2.0000 V	 0 V	 225.0 mV	 0 V	 11.22130 mA	 1.122130000 mA/um
47	 2.0000 V	 0 V	 230.0 mV	 0 V	 11.43760 mA	 1.143760000 mA/um
48	 2.0000 V	 0 V	 235.0 mV	 0 V	 11.6690 mA	 1.166900000 mA/um
49	 2.0000 V	 0 V	 240.0 mV	 0 V	 11.9480 mA	 1.194800000 mA/um
50	 2.0000 V	 0 V	 245.0 mV	 0 V	 12.1720 mA	 1.217200000 mA/um
51	 2.0000 V	 0 V	 250.0 mV	 0 V	 12.3940 mA	 1.239400000 mA/um
52	 2.0000 V	 0 V	 255.0 mV	 0 V	 12.6530 mA	 1.265300000 mA/um
53	 2.0000 V	 0 V	 260.0 mV	 0 V	 12.9060 mA	 1.290600000 mA/um
54	 2.0000 V	 0 V	 265.0 mV	 0 V	 13.1240 mA	 1.312400000 mA/um
55	 2.0000 V	 0 V	 270.0 mV	 0 V	 13.3510 mA	 1.335100000 mA/um
56	 2.0000 V	 0 V	 275.0 mV	 0 V	 13.6130 mA	 1.361300000 mA/um
57	 2.0000 V	 0 V	 280.0 mV	 0 V	 13.8630 mA	 1.386300000 mA/um
58	 2.0000 V	 0 V	 285.0 mV	 0 V	 14.0770 mA	 1.407700000 mA/um
59	 2.0000 V	 0 V	 290.0 mV	 0 V	 14.3070 mA	 1.430700000 mA/um
60	 2.0000 V	 0 V	 295.0 mV	 0 V	 14.5870 mA	 1.458700000 mA/um
61	 2.0000 V	 0 V	 300.0 mV	 0 V	 14.8110 mA	 1.481100000 mA/um
62	 2.0000 V	 0 V	 305.0 mV	 0 V	 15.0160 mA	 1.501600000 mA/um
63	 2.0000 V	 0 V	 310.0 mV	 0 V	 15.2760 mA	 1.527600000 mA/um
64	 2.0000 V	 0 V	 315.0 mV	 0 V	 15.5360 mA	 1.553600000 mA/um
65	 2.0000 V	 0 V	 320.0 mV	 0 V	 15.7380 mA	 1.573800000 mA/um
66	 2.0000 V	 0 V	 325.0 mV	 0 V	 15.9630 mA	 1.596300000 mA/um
67	 2.0000 V	 0 V	 330.0 mV	 0 V	 16.2450 mA	 1.624500000 mA/um
68	 2.0000 V	 0 V	 335.0 mV	 0 V	 16.4700 mA	 1.647000000 mA/um
69	 2.0000 V	 0 V	 340.0 mV	 0 V	 16.6730 mA	 1.667300000 mA/um
70	 2.0000 V	 0 V	 345.0 mV	 0 V	 16.8960 mA	 1.689600000 mA/um
71	 2.0000 V	 0 V	 350.0 mV	 0 V	 17.1780 mA	 1.717800000 mA/um
72	 2.0000 V	 0 V	 355.0 mV	 0 V	 17.4000 mA	 1.740000000 mA/um
73	 2.0000 V	 0 V	 360.0 mV	 0 V	 17.5870 mA	 1.758700000 mA/um
74	 2.0000 V	 0 V	 365.0 mV	 0 V	 17.8370 mA	 1.783700000 mA/um
75	 2.0000 V	 0 V	 370.0 mV	 0 V	 18.1180 mA	 1.811800000 mA/um
76	 2.0000 V	 0 V	 375.0 mV	 0 V	 18.3370 mA	 1.833700000 mA/um
77	 2.0000 V	 0 V	 380.0 mV	 0 V	 18.5340 mA	 1.853400000 mA/um
78	 2.0000 V	 0 V	 385.0 mV	 0 V	 18.7690 mA	 1.876900000 mA/um
79	 2.0000 V	 0 V	 390.0 mV	 0 V	 19.0380 mA	 1.903800000 mA/um
80	 2.0000 V	 0 V	 395.0 mV	 0 V	 19.2330 mA	 1.923300000 mA/um
81	 2.0000 V	 0 V	 400.0 mV	 0 V	 19.4280 mA	 1.942800000 mA/um
82	 2.0000 V	 0 V	 405.0 mV	 0 V	 19.7070 mA	 1.970700000 mA/um
83	 2.0000 V	 0 V	 410.0 mV	 0 V	 19.9560 mA	 1.995600000 mA/um
84	 2.0000 V	 0 V	 415.0 mV	 0 V	 20.1520 mA	 2.015200000 mA/um
85	 2.0000 V	 0 V	 420.0 mV	 0 V	 20.3490 mA	 2.034900000 mA/um
86	 2.0000 V	 0 V	 425.0 mV	 0 V	 20.6450 mA	 2.064500000 mA/um
87	 2.0000 V	 0 V	 430.0 mV	 0 V	 20.8560 mA	 2.085600000 mA/um
88	 2.0000 V	 0 V	 435.0 mV	 0 V	 21.0270 mA	 2.102700000 mA/um
89	 2.0000 V	 0 V	 440.0 mV	 0 V	 21.2970 mA	 2.129700000 mA/um
90	 2.0000 V	 0 V	 445.0 mV	 0 V	 21.5530 mA	 2.155300000 mA/um
91	 2.0000 V	 0 V	 450.0 mV	 0 V	 21.7360 mA	 2.173600000 mA/um
92	 2.0000 V	 0 V	 455.0 mV	 0 V	 21.9380 mA	 2.193800000 mA/um
93	 2.0000 V	 0 V	 460.0 mV	 0 V	 22.2350 mA	 2.223500000 mA/um
94	 2.0000 V	 0 V	 465.0 mV	 0 V	 22.4500 mA	 2.245000000 mA/um
95	 2.0000 V	 0 V	 470.0 mV	 0 V	 22.6380 mA	 2.263800000 mA/um
96	 2.0000 V	 0 V	 475.0 mV	 0 V	 22.8310 mA	 2.283100000 mA/um
97	 2.0000 V	 0 V	 480.0 mV	 0 V	 23.1170 mA	 2.311700000 mA/um
98	 2.0000 V	 0 V	 485.0 mV	 0 V	 23.3540 mA	 2.335400000 mA/um
99	 2.0000 V	 0 V	 490.0 mV	 0 V	 23.5260 mA	 2.352600000 mA/um
100	 2.0000 V	 0 V	 495.0 mV	 0 V	 23.7300 mA	 2.373000000 mA/um
101	 2.0000 V	 0 V	 500.0 mV	 0 V	 24.0130 mA	 2.401300000 mA/um
102	 2.0000 V	 0 V	 505.0 mV	 0 V	 24.2460 mA	 2.424600000 mA/um
103	 2.0000 V	 0 V	 510.0 mV	 0 V	 24.3940 mA	 2.439400000 mA/um
104	 2.0000 V	 0 V	 515.0 mV	 0 V	 24.6520 mA	 2.465200000 mA/um
105	 2.0000 V	 0 V	 520.0 mV	 0 V	 24.9170 mA	 2.491700000 mA/um
106	 2.0000 V	 0 V	 525.0 mV	 0 V	 25.0940 mA	 2.509400000 mA/um
107	 2.0000 V	 0 V	 530.0 mV	 0 V	 25.2830 mA	 2.528300000 mA/um
108	 2.0000 V	 0 V	 535.0 mV	 0 V	 25.5770 mA	 2.557700000 mA/um
109	 2.0000 V	 0 V	 540.0 mV	 0 V	 25.7850 mA	 2.578500000 mA/um
110	 2.0000 V	 0 V	 545.0 mV	 0 V	 25.9430 mA	 2.594300000 mA/um
111	 2.0000 V	 0 V	 550.0 mV	 0 V	 26.1690 mA	 2.616900000 mA/um
112	 2.0000 V	 0 V	 555.0 mV	 0 V	 26.4640 mA	 2.646400000 mA/um
113	 2.0000 V	 0 V	 560.0 mV	 0 V	 26.6640 mA	 2.666400000 mA/um
114	 2.0000 V	 0 V	 565.0 mV	 0 V	 26.8220 mA	 2.682200000 mA/um
115	 2.0000 V	 0 V	 570.0 mV	 0 V	 27.0460 mA	 2.704600000 mA/um
116	 2.0000 V	 0 V	 575.0 mV	 0 V	 27.3460 mA	 2.734600000 mA/um
117	 2.0000 V	 0 V	 580.0 mV	 0 V	 27.5340 mA	 2.753400000 mA/um
118	 2.0000 V	 0 V	 585.0 mV	 0 V	 27.6930 mA	 2.769300000 mA/um
119	 2.0000 V	 0 V	 590.0 mV	 0 V	 27.9190 mA	 2.791900000 mA/um
120	 2.0000 V	 0 V	 595.0 mV	 0 V	 28.2110 mA	 2.821100000 mA/um
121	 2.0000 V	 0 V	 600.0 mV	 0 V	 28.3850 mA	 2.838500000 mA/um
122	 2.0000 V	 0 V	 605.0 mV	 0 V	 28.5570 mA	 2.855700000 mA/um
123	 2.0000 V	 0 V	 610.0 mV	 0 V	 28.8430 mA	 2.884300000 mA/um
124	 2.0000 V	 0 V	 615.0 mV	 0 V	 29.0620 mA	 2.906200000 mA/um
125	 2.0000 V	 0 V	 620.0 mV	 0 V	 29.2330 mA	 2.923300000 mA/um
126	 2.0000 V	 0 V	 625.0 mV	 0 V	 29.4230 mA	 2.942300000 mA/um
127	 2.0000 V	 0 V	 630.0 mV	 0 V	 29.7240 mA	 2.972400000 mA/um
128	 2.0000 V	 0 V	 635.0 mV	 0 V	 29.9220 mA	 2.992200000 mA/um
129	 2.0000 V	 0 V	 640.0 mV	 0 V	 30.0880 mA	 3.008800000 mA/um
130	 2.0000 V	 0 V	 645.0 mV	 0 V	 30.3110 mA	 3.031100000 mA/um
131	 2.0000 V	 0 V	 650.0 mV	 0 V	 30.5740 mA	 3.057400000 mA/um
132	 2.0000 V	 0 V	 655.0 mV	 0 V	 30.7480 mA	 3.074800000 mA/um
133	 2.0000 V	 0 V	 660.0 mV	 0 V	 30.9250 mA	 3.092500000 mA/um
134	 2.0000 V	 0 V	 665.0 mV	 0 V	 31.2050 mA	 3.120500000 mA/um
135	 2.0000 V	 0 V	 670.0 mV	 0 V	 31.4290 mA	 3.142900000 mA/um
136	 2.0000 V	 0 V	 675.0 mV	 0 V	 31.5970 mA	 3.159700000 mA/um
137	 2.0000 V	 0 V	 680.0 mV	 0 V	 31.8000 mA	 3.180000000 mA/um
138	 2.0000 V	 0 V	 685.0 mV	 0 V	 32.0730 mA	 3.207300000 mA/um
139	 2.0000 V	 0 V	 690.0 mV	 0 V	 32.2450 mA	 3.224500000 mA/um
140	 2.0000 V	 0 V	 695.0 mV	 0 V	 32.4140 mA	 3.241400000 mA/um
141	 2.0000 V	 0 V	 700.0 mV	 0 V	 32.6900 mA	 3.269000000 mA/um
142	 2.0000 V	 0 V	 705.0 mV	 0 V	 32.9070 mA	 3.290700000 mA/um
143	 2.0000 V	 0 V	 710.0 mV	 0 V	 33.0790 mA	 3.307900000 mA/um
144	 2.0000 V	 0 V	 715.0 mV	 0 V	 33.2650 mA	 3.326500000 mA/um
145	 2.0000 V	 0 V	 720.0 mV	 0 V	 33.5300 mA	 3.353000000 mA/um
146	 2.0000 V	 0 V	 725.0 mV	 0 V	 33.7510 mA	 3.375100000 mA/um
147	 2.0000 V	 0 V	 730.0 mV	 0 V	 33.9320 mA	 3.393200000 mA/um
148	 2.0000 V	 0 V	 735.0 mV	 0 V	 34.1080 mA	 3.410800000 mA/um
149	 2.0000 V	 0 V	 740.0 mV	 0 V	 34.3730 mA	 3.437300000 mA/um
150	 2.0000 V	 0 V	 745.0 mV	 0 V	 34.5880 mA	 3.458800000 mA/um
151	 2.0000 V	 0 V	 750.0 mV	 0 V	 34.7560 mA	 3.475600000 mA/um
152	 2.0000 V	 0 V	 755.0 mV	 0 V	 34.9470 mA	 3.494700000 mA/um
153	 2.0000 V	 0 V	 760.0 mV	 0 V	 35.2080 mA	 3.520800000 mA/um
154	 2.0000 V	 0 V	 765.0 mV	 0 V	 35.4240 mA	 3.542400000 mA/um
155	 2.0000 V	 0 V	 770.0 mV	 0 V	 35.5940 mA	 3.559400000 mA/um
156	 2.0000 V	 0 V	 775.0 mV	 0 V	 35.7790 mA	 3.577900000 mA/um
157	 2.0000 V	 0 V	 780.0 mV	 0 V	 36.0440 mA	 3.604400000 mA/um
158	 2.0000 V	 0 V	 785.0 mV	 0 V	 36.2520 mA	 3.625200000 mA/um
159	 2.0000 V	 0 V	 790.0 mV	 0 V	 36.4260 mA	 3.642600000 mA/um
160	 2.0000 V	 0 V	 795.0 mV	 0 V	 36.6030 mA	 3.660300000 mA/um
161	 2.0000 V	 0 V	 800.0 mV	 0 V	 36.8640 mA	 3.686400000 mA/um
162	 2.0000 V	 0 V	 805.0 mV	 0 V	 37.0970 mA	 3.709700000 mA/um
163	 2.0000 V	 0 V	 810.0 mV	 0 V	 37.2540 mA	 3.725400000 mA/um
164	 2.0000 V	 0 V	 815.0 mV	 0 V	 37.4440 mA	 3.744400000 mA/um
165	 2.0000 V	 0 V	 820.0 mV	 0 V	 37.7100 mA	 3.771000000 mA/um
166	 2.0000 V	 0 V	 825.0 mV	 0 V	 37.9030 mA	 3.790300000 mA/um
167	 2.0000 V	 0 V	 830.0 mV	 0 V	 38.0630 mA	 3.806300000 mA/um
168	 2.0000 V	 0 V	 835.0 mV	 0 V	 38.2800 mA	 3.828000000 mA/um
169	 2.0000 V	 0 V	 840.0 mV	 0 V	 38.5280 mA	 3.852800000 mA/um
170	 2.0000 V	 0 V	 845.0 mV	 0 V	 38.7130 mA	 3.871300000 mA/um
171	 2.0000 V	 0 V	 850.0 mV	 0 V	 38.8730 mA	 3.887300000 mA/um
172	 2.0000 V	 0 V	 855.0 mV	 0 V	 39.1420 mA	 3.914200000 mA/um
173	 2.0000 V	 0 V	 860.0 mV	 0 V	 39.3510 mA	 3.935100000 mA/um
174	 2.0000 V	 0 V	 865.0 mV	 0 V	 39.5100 mA	 3.951000000 mA/um
175	 2.0000 V	 0 V	 870.0 mV	 0 V	 39.7040 mA	 3.970400000 mA/um
176	 2.0000 V	 0 V	 875.0 mV	 0 V	 39.9590 mA	 3.995900000 mA/um
177	 2.0000 V	 0 V	 880.0 mV	 0 V	 40.1600 mA	 4.016000000 mA/um
178	 2.0000 V	 0 V	 885.0 mV	 0 V	 40.3390 mA	 4.033900000 mA/um
179	 2.0000 V	 0 V	 890.0 mV	 0 V	 40.5080 mA	 4.050800000 mA/um
180	 2.0000 V	 0 V	 895.0 mV	 0 V	 40.7760 mA	 4.077600000 mA/um
181	 2.0000 V	 0 V	 900.0 mV	 0 V	 40.9840 mA	 4.098400000 mA/um
182	 2.0000 V	 0 V	 905.0 mV	 0 V	 41.1520 mA	 4.115200000 mA/um
183	 2.0000 V	 0 V	 910.0 mV	 0 V	 41.3320 mA	 4.133200000 mA/um
184	 2.0000 V	 0 V	 915.0 mV	 0 V	 41.5900 mA	 4.159000000 mA/um
185	 2.0000 V	 0 V	 920.0 mV	 0 V	 41.7960 mA	 4.179600000 mA/um
186	 2.0000 V	 0 V	 925.0 mV	 0 V	 41.9640 mA	 4.196400000 mA/um
187	 2.0000 V	 0 V	 930.0 mV	 0 V	 42.1350 mA	 4.213500000 mA/um
188	 2.0000 V	 0 V	 935.0 mV	 0 V	 42.3870 mA	 4.238700000 mA/um
189	 2.0000 V	 0 V	 940.0 mV	 0 V	 42.6210 mA	 4.262100000 mA/um
190	 2.0000 V	 0 V	 945.0 mV	 0 V	 42.7880 mA	 4.278800000 mA/um
191	 2.0000 V	 0 V	 950.0 mV	 0 V	 42.9350 mA	 4.293500000 mA/um
192	 2.0000 V	 0 V	 955.0 mV	 0 V	 43.1820 mA	 4.318200000 mA/um
193	 2.0000 V	 0 V	 960.0 mV	 0 V	 43.4180 mA	 4.341800000 mA/um
194	 2.0000 V	 0 V	 965.0 mV	 0 V	 43.6100 mA	 4.361000000 mA/um
195	 2.0000 V	 0 V	 970.0 mV	 0 V	 43.7740 mA	 4.377400000 mA/um
196	 2.0000 V	 0 V	 975.0 mV	 0 V	 43.9700 mA	 4.397000000 mA/um
197	 2.0000 V	 0 V	 980.0 mV	 0 V	 44.2200 mA	 4.422000000 mA/um
198	 2.0000 V	 0 V	 985.0 mV	 0 V	 44.4180 mA	 4.441800000 mA/um
199	 2.0000 V	 0 V	 990.0 mV	 0 V	 44.5850 mA	 4.458500000 mA/um
200	 2.0000 V	 0 V	 995.0 mV	 0 V	 44.7540 mA	 4.475400000 mA/um
201	 2.0000 V	 0 V	 1.0000 V	 0 V	 45.0080 mA	 4.500800000 mA/um
202	 2.0000 V	 0 V	 1.0050 V	 0 V	 45.2380 mA	 4.523800000 mA/um
203	 2.0000 V	 0 V	 1.0100 V	 0 V	 45.4040 mA	 4.540400000 mA/um
204	 2.0000 V	 0 V	 1.0150 V	 0 V	 45.5760 mA	 4.557600000 mA/um
205	 2.0000 V	 0 V	 1.0200 V	 0 V	 45.7910 mA	 4.579100000 mA/um
206	 2.0000 V	 0 V	 1.0250 V	 0 V	 46.0200 mA	 4.602000000 mA/um
207	 2.0000 V	 0 V	 1.0300 V	 0 V	 46.2150 mA	 4.621500000 mA/um
208	 2.0000 V	 0 V	 1.0350 V	 0 V	 46.3580 mA	 4.635800000 mA/um
209	 2.0000 V	 0 V	 1.0400 V	 0 V	 46.6200 mA	 4.662000000 mA/um
210	 2.0000 V	 0 V	 1.0450 V	 0 V	 46.8050 mA	 4.680500000 mA/um
211	 2.0000 V	 0 V	 1.0500 V	 0 V	 46.9460 mA	 4.694600000 mA/um
212	 2.0000 V	 0 V	 1.0550 V	 0 V	 47.2100 mA	 4.721000000 mA/um
213	 2.0000 V	 0 V	 1.0600 V	 0 V	 47.4170 mA	 4.741700000 mA/um
214	 2.0000 V	 0 V	 1.0650 V	 0 V	 47.5760 mA	 4.757600000 mA/um
215	 2.0000 V	 0 V	 1.0700 V	 0 V	 47.7730 mA	 4.777300000 mA/um
216	 2.0000 V	 0 V	 1.0750 V	 0 V	 48.0100 mA	 4.801000000 mA/um
217	 2.0000 V	 0 V	 1.0800 V	 0 V	 48.2030 mA	 4.820300000 mA/um
218	 2.0000 V	 0 V	 1.0850 V	 0 V	 48.3710 mA	 4.837100000 mA/um
219	 2.0000 V	 0 V	 1.0900 V	 0 V	 48.5550 mA	 4.855500000 mA/um
220	 2.0000 V	 0 V	 1.0950 V	 0 V	 48.7970 mA	 4.879700000 mA/um
221	 2.0000 V	 0 V	 1.1000 V	 0 V	 49.0040 mA	 4.900400000 mA/um
222	 2.0000 V	 0 V	 1.1050 V	 0 V	 49.1630 mA	 4.916300000 mA/um
223	 2.0000 V	 0 V	 1.1100 V	 0 V	 49.3510 mA	 4.935100000 mA/um
224	 2.0000 V	 0 V	 1.1150 V	 0 V	 49.5900 mA	 4.959000000 mA/um
225	 2.0000 V	 0 V	 1.1200 V	 0 V	 49.7890 mA	 4.978900000 mA/um
226	 2.0000 V	 0 V	 1.1250 V	 0 V	 49.9510 mA	 4.995100000 mA/um
227	 2.0000 V	 0 V	 1.1300 V	 0 V	 50.1690 mA	 5.016900000 mA/um
228	 2.0000 V	 0 V	 1.1350 V	 0 V	 50.3910 mA	 5.039100000 mA/um
229	 2.0000 V	 0 V	 1.1400 V	 0 V	 50.5540 mA	 5.055400000 mA/um
230	 2.0000 V	 0 V	 1.1450 V	 0 V	 50.7350 mA	 5.073500000 mA/um
231	 2.0000 V	 0 V	 1.1500 V	 0 V	 50.9700 mA	 5.097000000 mA/um
232	 2.0000 V	 0 V	 1.1550 V	 0 V	 51.1650 mA	 5.116500000 mA/um
233	 2.0000 V	 0 V	 1.1600 V	 0 V	 51.3280 mA	 5.132800000 mA/um
234	 2.0000 V	 0 V	 1.1650 V	 0 V	 51.5400 mA	 5.154000000 mA/um
235	 2.0000 V	 0 V	 1.1700 V	 0 V	 51.7580 mA	 5.175800000 mA/um
236	 2.0000 V	 0 V	 1.1750 V	 0 V	 51.9340 mA	 5.193400000 mA/um
237	 2.0000 V	 0 V	 1.1800 V	 0 V	 52.0880 mA	 5.208800000 mA/um
238	 2.0000 V	 0 V	 1.1850 V	 0 V	 52.3310 mA	 5.233100000 mA/um
239	 2.0000 V	 0 V	 1.1900 V	 0 V	 52.5340 mA	 5.253400000 mA/um
240	 2.0000 V	 0 V	 1.1950 V	 0 V	 52.7030 mA	 5.270300000 mA/um
241	 2.0000 V	 0 V	 1.2000 V	 0 V	 52.8940 mA	 5.289400000 mA/um
242	 2.0000 V	 0 V	 1.2050 V	 0 V	 53.1150 mA	 5.311500000 mA/um
243	 2.0000 V	 0 V	 1.2100 V	 0 V	 53.3130 mA	 5.331300000 mA/um
244	 2.0000 V	 0 V	 1.2150 V	 0 V	 53.4840 mA	 5.348400000 mA/um
245	 2.0000 V	 0 V	 1.2200 V	 0 V	 53.6690 mA	 5.366900000 mA/um
246	 2.0000 V	 0 V	 1.2250 V	 0 V	 53.8970 mA	 5.389700000 mA/um
247	 2.0000 V	 0 V	 1.2300 V	 0 V	 54.0820 mA	 5.408200000 mA/um
248	 2.0000 V	 0 V	 1.2350 V	 0 V	 54.2410 mA	 5.424100000 mA/um
249	 2.0000 V	 0 V	 1.2400 V	 0 V	 54.4790 mA	 5.447900000 mA/um
250	 2.0000 V	 0 V	 1.2450 V	 0 V	 54.6790 mA	 5.467900000 mA/um
251	 2.0000 V	 0 V	 1.2500 V	 0 V	 54.8490 mA	 5.484900000 mA/um
252	 2.0000 V	 0 V	 1.2550 V	 0 V	 55.0400 mA	 5.504000000 mA/um
253	 2.0000 V	 0 V	 1.2600 V	 0 V	 55.2580 mA	 5.525800000 mA/um
254	 2.0000 V	 0 V	 1.2650 V	 0 V	 55.4440 mA	 5.544400000 mA/um
255	 2.0000 V	 0 V	 1.2700 V	 0 V	 55.6110 mA	 5.561100000 mA/um
256	 2.0000 V	 0 V	 1.2750 V	 0 V	 55.8380 mA	 5.583800000 mA/um
257	 2.0000 V	 0 V	 1.2800 V	 0 V	 56.0260 mA	 5.602600000 mA/um
258	 2.0000 V	 0 V	 1.2850 V	 0 V	 56.2060 mA	 5.620600000 mA/um
259	 2.0000 V	 0 V	 1.2900 V	 0 V	 56.4010 mA	 5.640100000 mA/um
260	 2.0000 V	 0 V	 1.2950 V	 0 V	 56.6130 mA	 5.661300000 mA/um
261	 2.0000 V	 0 V	 1.3000 V	 0 V	 56.8050 mA	 5.680500000 mA/um
262	 2.0000 V	 0 V	 1.3050 V	 0 V	 56.9790 mA	 5.697900000 mA/um
263	 2.0000 V	 0 V	 1.3100 V	 0 V	 57.1750 mA	 5.717500000 mA/um
264	 2.0000 V	 0 V	 1.3150 V	 0 V	 57.3840 mA	 5.738400000 mA/um
265	 2.0000 V	 0 V	 1.3200 V	 0 V	 57.5660 mA	 5.756600000 mA/um
266	 2.0000 V	 0 V	 1.3250 V	 0 V	 57.7190 mA	 5.771900000 mA/um
267	 2.0000 V	 0 V	 1.3300 V	 0 V	 57.9570 mA	 5.795700000 mA/um
268	 2.0000 V	 0 V	 1.3350 V	 0 V	 58.1530 mA	 5.815300000 mA/um
269	 2.0000 V	 0 V	 1.3400 V	 0 V	 58.3310 mA	 5.833100000 mA/um
270	 2.0000 V	 0 V	 1.3450 V	 0 V	 58.5190 mA	 5.851900000 mA/um
271	 2.0000 V	 0 V	 1.3500 V	 0 V	 58.7330 mA	 5.873300000 mA/um
272	 2.0000 V	 0 V	 1.3550 V	 0 V	 58.9200 mA	 5.892000000 mA/um
273	 2.0000 V	 0 V	 1.3600 V	 0 V	 59.0950 mA	 5.909500000 mA/um
274	 2.0000 V	 0 V	 1.3650 V	 0 V	 59.2920 mA	 5.929200000 mA/um
275	 2.0000 V	 0 V	 1.3700 V	 0 V	 59.5000 mA	 5.950000000 mA/um
276	 2.0000 V	 0 V	 1.3750 V	 0 V	 59.6780 mA	 5.967800000 mA/um
277	 2.0000 V	 0 V	 1.3800 V	 0 V	 59.8390 mA	 5.983900000 mA/um
278	 2.0000 V	 0 V	 1.3850 V	 0 V	 60.0660 mA	 6.006600000 mA/um
279	 2.0000 V	 0 V	 1.3900 V	 0 V	 60.2780 mA	 6.027800000 mA/um
280	 2.0000 V	 0 V	 1.3950 V	 0 V	 60.4420 mA	 6.044200000 mA/um
281	 2.0000 V	 0 V	 1.4000 V	 0 V	 60.6260 mA	 6.062600000 mA/um
282	 2.0000 V	 0 V	 1.4050 V	 0 V	 60.8390 mA	 6.083900000 mA/um
283	 2.0000 V	 0 V	 1.4100 V	 0 V	 61.0240 mA	 6.102400000 mA/um
284	 2.0000 V	 0 V	 1.4150 V	 0 V	 61.1990 mA	 6.119900000 mA/um
